,Comp_name,year,firm_size,bank_br,fin_br,total_br,treated_i,control_i,post,did,log_bank_br,log_total_br,log_fin_br
431732,Pankaj Glass Works Ltd.,2017,26.11,11.74,,13.8,0,1,1,0,2.5447466501440172,2.624668592163159,
431733,Pankaj Glass Works Ltd.,2018,25.85,12.22,,13.52,0,1,1,0,2.5817308344235403,2.604170070614818,
431734,Pankaj Glass Works Ltd.,2019,25.36,12.19,,15.09,0,1,1,0,2.579458966729223,2.7140322727797574,
431735,Pankaj Glass Works Ltd.,2020,30.3,14.51,,20.01,0,1,1,0,2.7414849771884473,2.996232148595642,
431736,Pankaj Glass Works Ltd.,2021,40.88,18.93,,21.1,0,1,1,0,2.9922261342247034,3.0492730404820207,
431737,Pankaj Glass Works Ltd.,2022,42.15,16.53,,22.22,0,1,1,0,2.863913698933143,3.100992784211484,
431738,Pankaj Glass Works Ltd.,2023,44.09,28.57,,31.31,0,1,1,0,3.3867603338643857,3.443937535338314,
431739,Pankaj Glass Works Ltd.,2024,44.2,33.33,,38.63,0,1,1,0,3.5360196074696004,3.65402917667819,
431742,Pankaj Ispat Pvt. Ltd.,2007,0.03,0.05,,0.05,1,0,0,0,0.04879016416943201,-2.995732273553991,
431743,Pankaj Ispat Pvt. Ltd.,2008,0.88,1.79,,2.56,1,0,0,0,1.0260415958332743,0.9400072584914712,
431744,Pankaj Ispat Pvt. Ltd.,2009,0.91,6.19,0.02,7.14,1,0,0,0,1.9726911717329554,1.965712776351493,-3.912023005428146
431745,Pankaj Ispat Pvt. Ltd.,2010,5.11,8.34,0.17,12.49,1,0,0,0,2.234306252240751,2.5249283241374862,-1.7719568419318752
431746,Pankaj Ispat Pvt. Ltd.,2011,6.93,14.81,0.15,19.24,1,0,0,0,2.7606426512213806,2.9569914452375605,-1.8971199848858813
431747,Pankaj Ispat Pvt. Ltd.,2012,7.27,20.6,0.1,26.3,1,0,0,0,3.0726933146901194,3.269568939183719,-2.3025850929940455
431748,Pankaj Ispat Pvt. Ltd.,2013,9.17,18.01,,31.3,1,0,0,0,2.944965156500338,3.4436180975461075,
431749,Pankaj Ispat Pvt. Ltd.,2014,11.54,17.51,,31.52,1,0,0,0,2.9183111265854063,3.4506222649896783,
431750,Pankaj Ispat Pvt. Ltd.,2015,8.01,18.61,,30.0,1,0,0,0,2.976039640208255,3.4011973816621555,
431751,Pankaj Ispat Pvt. Ltd.,2016,8.3,18.23,,23.64,1,0,1,1,2.9564715596006885,3.1629401925378975,
431752,Pankaj Ispat Pvt. Ltd.,2017,8.34,17.06,1.47,23.4,1,0,1,1,2.8936995479888394,3.152736022363656,0.3852624007906449
431753,Pankaj Ispat Pvt. Ltd.,2018,8.32,17.83,,22.79,1,0,1,1,2.935451342669061,3.126321843257593,
431754,Pankaj Ispat Pvt. Ltd.,2019,9.5,15.77,,20.75,1,0,1,1,2.8195915758351173,3.0325462466767075,
431755,Pankaj Ispat Pvt. Ltd.,2020,9.55,16.19,,22.12,1,0,1,1,2.844327819394758,3.096482176654134,
431756,Pankaj Ispat Pvt. Ltd.,2021,9.55,20.31,,28.58,1,0,1,1,3.0591764461105257,3.3527071725017215,
431757,Pankaj Ispat Pvt. Ltd.,2022,9.62,9.62,,17.91,1,0,1,1,2.362739015813793,2.8853592160726205,
431758,Pankaj Ispat Pvt. Ltd.,2023,9.62,36.3,,45.92,1,0,1,1,3.6189933266497696,3.826900752011311,
431759,Pankaj Ispat Pvt. Ltd.,2024,9.82,1.73,,53.93,1,0,1,1,1.0043016091968684,3.9876869093491356,
432684,Paragon Irrigation Pvt. Ltd.,2009,0.99,0.12,,0.23,0,1,0,0,0.11332868530700317,-1.4696759700589417,
432685,Paragon Irrigation Pvt. Ltd.,2010,1.73,1.46,,1.93,0,1,0,0,0.9001613499442714,0.6575200029167941,
432686,Paragon Irrigation Pvt. Ltd.,2011,3.63,6.32,,8.1,0,1,0,0,1.9906103279732201,2.0918640616783932,
432687,Paragon Irrigation Pvt. Ltd.,2012,5.57,7.86,0.18,10.17,0,1,0,0,2.1815467646169897,2.3194422100604686,-1.7147984280919266
432688,Paragon Irrigation Pvt. Ltd.,2013,6.05,3.73,1.36,7.2,0,1,0,0,1.5539252025038417,1.9740810260220096,0.3074846997479607
432689,Paragon Irrigation Pvt. Ltd.,2014,13.76,6.04,5.18,14.58,0,1,0,0,1.951608170169951,2.6796507265805123,1.6448050562713916
432690,Paragon Irrigation Pvt. Ltd.,2015,13.17,2.24,3.55,8.3,0,1,0,0,1.1755733298042381,2.1162555148025524,1.2669476034873244
432691,Paragon Irrigation Pvt. Ltd.,2016,19.13,3.07,,13.25,0,1,1,0,1.4036429994545037,2.583997552432231,
432692,Paragon Irrigation Pvt. Ltd.,2017,19.24,0.04,,10.84,0,1,1,0,0.039220713153281295,2.3832429960115,
432693,Paragon Irrigation Pvt. Ltd.,2018,19.89,4.6,,17.92,0,1,1,0,1.7227665977411035,2.8859174075467844,
432694,Paragon Irrigation Pvt. Ltd.,2019,20.17,7.82,,23.12,0,1,1,0,2.1770218700187,3.1406980438041767,
432696,Paragon Irrigation Pvt. Ltd.,2021,20.07,5.5,,25.3,0,1,1,0,1.8718021769015913,3.2308043957334744,
432697,Paragon Irrigation Pvt. Ltd.,2022,19.98,3.98,,24.96,0,1,1,0,1.6054298910365616,3.217274543501227,
432698,Paragon Irrigation Pvt. Ltd.,2023,20.03,7.03,,11.27,0,1,1,0,2.0831845279586703,2.422144328051685,
432699,Paragon Irrigation Pvt. Ltd.,2024,20.44,28.53,,33.3,0,1,1,0,3.3854066957558313,3.505557396986398,
432825,Parakh Foods & Oils Ltd.,2010,5.33,6.63,,14.81,1,0,0,0,2.0320878452963655,2.6953026282797072,
432826,Parakh Foods & Oils Ltd.,2011,5.93,10.15,,19.03,1,0,0,0,2.411439497906128,2.946016681308058,
432827,Parakh Foods & Oils Ltd.,2012,6.11,4.84,,15.38,1,0,0,0,1.7647307968401356,2.733067964077498,
432828,Parakh Foods & Oils Ltd.,2013,7.16,1.24,,11.18,1,0,0,0,0.8064758658669485,2.414126467726953,
432829,Parakh Foods & Oils Ltd.,2014,7.17,3.07,,15.81,1,0,0,0,1.4036429994545037,2.7606426512213806,
432831,Parakh Foods & Oils Ltd.,2016,28.59,43.63,,112.42,1,0,1,1,3.7984062786411785,4.722241857573929,
432832,Parakh Foods & Oils Ltd.,2017,73.73,51.6,,107.78,1,0,1,1,3.9627161197436642,4.680092112505351,
432833,Parakh Foods & Oils Ltd.,2018,80.18,34.64,,130.63,1,0,1,1,3.573468602602609,4.872368899498472,
432834,Parakh Foods & Oils Ltd.,2019,84.18,43.46,,57.0,1,0,1,1,3.7945899085360506,4.04305126783455,
432835,Parakh Foods & Oils Ltd.,2020,91.88,89.69,,102.5,1,0,1,1,4.507447097459476,4.629862798578463,
432836,Parakh Foods & Oils Ltd.,2021,142.53,71.27,,97.18,1,0,1,1,4.28040910529489,4.576564928977757,
432837,Parakh Foods & Oils Ltd.,2022,148.89,27.23,,46.43,1,0,1,1,3.340385242265398,3.8379458020318302,
432838,Parakh Foods & Oils Ltd.,2023,165.73,69.74,,75.91,1,0,1,1,4.259011183777335,4.3295484280286765,
432839,Parakh Foods & Oils Ltd.,2024,169.26,151.13,,169.62,1,0,1,1,5.0247354184750375,5.133560640933554,
433540,Paramount Wires & Cables Ltd.,2005,11.55,8.83,,15.09,1,0,0,0,2.285438934159075,2.7140322727797574,
433541,Paramount Wires & Cables Ltd.,2006,11.82,6.1,,16.02,1,0,0,0,1.9600947840472698,2.7738379416402132,
433542,Paramount Wires & Cables Ltd.,2007,11.86,4.58,,10.12,1,0,0,0,1.7191887763932197,2.3145136638593193,
433543,Paramount Wires & Cables Ltd.,2008,11.95,3.2,,10.04,1,0,0,0,1.4350845252893227,2.306577114263583,
433544,Paramount Wires & Cables Ltd.,2009,11.98,6.34,,9.43,1,0,0,0,1.9933388426264242,2.2438960966453663,
433545,Paramount Wires & Cables Ltd.,2010,11.99,6.89,,12.75,1,0,0,0,2.065596134857783,2.545531271604435,
433546,Paramount Wires & Cables Ltd.,2011,12.45,5.82,,11.08,1,0,0,0,1.9198594718553708,2.405141681319138,
433547,Paramount Wires & Cables Ltd.,2012,12.39,1.22,,12.27,1,0,0,0,0.7975071958841881,2.50715725872282,
433548,Paramount Wires & Cables Ltd.,2013,11.86,0.75,,10.96,1,0,0,0,0.5596157879354227,2.3942522815198695,
433549,Paramount Wires & Cables Ltd.,2014,11.88,0.76,,9.69,1,0,0,0,0.5653138090500605,2.2710944259026746,
433550,Paramount Wires & Cables Ltd.,2015,7.6,0.09,,3.71,1,0,0,0,0.08617769624105233,1.3110318766193438,
433553,Paramount Wires & Cables Ltd.,2018,7.62,1.57,,24.8,1,0,1,1,0.9439058989071285,3.2108436531709366,
433554,Paramount Wires & Cables Ltd.,2019,7.77,1.89,,23.87,1,0,1,1,1.0612565021243408,3.1726224403507386,
433555,Paramount Wires & Cables Ltd.,2020,7.79,1.9,,18.62,1,0,1,1,1.0647107369924282,2.924236271848921,
433556,Paramount Wires & Cables Ltd.,2021,8.29,1.81,,8.61,1,0,1,1,1.0331844833456545,2.152924318439639,
433557,Paramount Wires & Cables Ltd.,2022,8.63,1.12,,9.44,1,0,1,1,0.7514160886839212,2.244955980157409,
433558,Paramount Wires & Cables Ltd.,2023,8.76,1.1,,11.74,1,0,1,1,0.7419373447293773,2.4630018143999504,
433559,Paramount Wires & Cables Ltd.,2024,9.02,1.27,,15.01,1,0,1,1,0.8197798314933114,2.7087166456453704,
434048,Parason Machinery (India) Pvt. Ltd.,2013,9.14,0.27,,0.44,1,0,0,0,0.23901690047049992,-0.8209805520698302,
434049,Parason Machinery (India) Pvt. Ltd.,2014,7.38,7.49,,7.49,1,0,0,0,2.138889000323256,2.0135687975291283,
434050,Parason Machinery (India) Pvt. Ltd.,2015,9.03,6.87,,6.87,1,0,0,0,2.063058062429312,1.927164106234258,
434051,Parason Machinery (India) Pvt. Ltd.,2016,15.08,0.19,,1.87,1,0,1,1,0.173953307123438,0.6259384308664954,
434052,Parason Machinery (India) Pvt. Ltd.,2017,22.32,3.5,,6.18,1,0,1,1,1.5040773967762742,1.8213182714695995,
434053,Parason Machinery (India) Pvt. Ltd.,2018,27.89,1.2,,4.7,1,0,1,1,0.7884573603642702,1.547562508716013,
434054,Parason Machinery (India) Pvt. Ltd.,2019,30.4,8.6,,14.63,1,0,1,1,2.2617630984737906,2.683074215032033,
434055,Parason Machinery (India) Pvt. Ltd.,2020,34.45,9.93,,18.28,1,0,1,1,2.391511302188447,2.905807566026004,
434056,Parason Machinery (India) Pvt. Ltd.,2021,,21.65,,21.65,1,0,1,1,3.120159851929043,3.075005454448499,
434057,Parason Machinery (India) Pvt. Ltd.,2022,,12.71,,28.05,1,0,1,1,2.6181254935742233,3.3339886319687055,
434058,Parason Machinery (India) Pvt. Ltd.,2023,47.26,29.61,,29.61,1,0,1,1,3.421326752957321,3.3881121421135,
434059,Parason Machinery (India) Pvt. Ltd.,2024,62.11,34.99,,34.99,1,0,1,1,3.5832411220909393,3.5550623063795967,
434303,Parekh Aluminex Ltd.,2008,,1.0,,1.1,0,1,0,0,0.6931471805599453,0.09531017980432493,
434304,Parekh Aluminex Ltd.,2009,,2.12,,2.2,0,1,0,0,1.1378330018213911,0.7884573603642703,
434305,Parekh Aluminex Ltd.,2010,,2.99,,3.88,0,1,0,0,1.3837912309017721,1.355835153635182,
434306,Parekh Aluminex Ltd.,2011,,3.89,,5.19,0,1,0,0,1.5871923034867808,1.6467336971777973,
434307,Parekh Aluminex Ltd.,2012,4.19,6.53,,8.48,0,1,0,0,2.018895041811802,2.1377104498038118,
434308,Parekh Aluminex Ltd.,2013,4.91,7.8,,9.95,0,1,0,0,2.174751721484161,2.2975725511705014,
434309,Parekh Aluminex Ltd.,2014,4.88,10.42,,13.4,0,1,0,0,2.435366204227864,2.5952547069568657,
434310,Parekh Aluminex Ltd.,2015,10.39,11.27,,15.26,0,1,0,0,2.50715725872282,2.725235025856311,
434311,Parekh Aluminex Ltd.,2016,14.6,15.25,,19.25,0,1,1,0,2.7880929087757464,2.9575110607337933,
434312,Parekh Aluminex Ltd.,2017,16.25,31.36,,34.78,0,1,1,0,3.4769230921902907,3.549042508926137,
434313,Parekh Aluminex Ltd.,2018,28.23,55.44,,58.59,0,1,1,0,4.033178126984613,4.070564033556697,
434314,Parekh Aluminex Ltd.,2019,60.81,68.72,,81.56,0,1,1,0,4.24448722065182,4.401338945706255,
434315,Parekh Aluminex Ltd.,2020,71.27,57.27,,82.47,0,1,1,0,4.065087381154983,4.4124345908452645,
434316,Parekh Aluminex Ltd.,2021,103.73,127.98,,208.63,0,1,1,0,4.859657353582231,5.340562348141782,
434317,Parekh Aluminex Ltd.,2022,162.79,269.53,,405.94,0,1,1,0,5.600382997867079,6.00620536542948,
434318,Parekh Aluminex Ltd.,2023,453.28,105.55,,536.55,0,1,1,0,4.668614358544626,6.285159754373137,
434319,Parekh Aluminex Ltd.,2024,612.09,303.07,,994.09,0,1,1,0,5.7172579380576245,6.901827745817338,
434586,Parijat Industries (India) Ltd.,2011,2.74,0.72,,30.15,1,0,0,0,0.5423242908253617,3.4061849231731944,
434587,Parijat Industries (India) Ltd.,2012,4.32,4.52,,45.26,1,0,0,0,1.7083778602890038,3.8124236402053913,
434588,Parijat Industries (India) Ltd.,2013,6.63,11.48,,63.98,1,0,0,0,2.5241273629412815,4.158570534521372,
434589,Parijat Industries (India) Ltd.,2014,8.38,9.4,,75.11,1,0,0,0,2.341805806147327,4.31895370569792,
434590,Parijat Industries (India) Ltd.,2015,8.89,67.79,3.61,74.77,1,0,0,0,4.2310583855379225,4.314416735011824,1.2837077723447896
434591,Parijat Industries (India) Ltd.,2016,9.98,50.58,3.38,54.21,1,0,1,1,3.9431340004531985,3.992865393272247,1.2178757094949273
434592,Parijat Industries (India) Ltd.,2017,11.01,11.74,3.11,73.48,1,0,1,1,2.5447466501440172,4.297013260346925,1.1346227261911428
434593,Parijat Industries (India) Ltd.,2018,12.8,12.11,2.81,118.07,1,0,1,1,2.5733752977756086,4.771277668919018,1.0331844833456545
434594,Parijat Industries (India) Ltd.,2019,13.76,62.45,,139.53,1,0,1,1,4.150252194160397,4.938279631904115,
434595,Parijat Industries (India) Ltd.,2020,9.45,99.64,,222.01,1,0,1,1,4.611549792952131,5.402722425902827,
434596,Parijat Industries (India) Ltd.,2021,11.73,134.64,,154.68,1,0,1,1,4.910004317257438,5.041358466739096,
434597,Parijat Industries (India) Ltd.,2022,15.09,212.23,,228.37,1,0,1,1,5.362371395338142,5.4309671206435,
434598,Parijat Industries (India) Ltd.,2023,23.82,186.79,17.0,324.33,1,0,1,1,5.2353243172201145,5.781761515972789,2.833213344056216
434599,Parijat Industries (India) Ltd.,2024,26.44,136.95,42.2,307.32,1,0,1,1,4.926891300663295,5.727889549999434,3.742420221041966
434620,Parijat Paper Mills Ltd.,2005,4.85,0.53,,0.93,0,1,0,0,0.4252677354043441,-0.07257069283483537,
434621,Parijat Paper Mills Ltd.,2006,5.58,0.71,,1.08,0,1,0,0,0.5364933705145685,0.0769610411361284,
434622,Parijat Paper Mills Ltd.,2007,6.1,0.06,,0.5,0,1,0,0,0.058268908123975775,-0.6931471805599453,
434623,Parijat Paper Mills Ltd.,2008,6.82,0.61,,0.95,0,1,0,0,0.4762341789963716,-0.05129329438755058,
434625,Parijat Paper Mills Ltd.,2010,7.61,1.48,,1.55,0,1,0,0,0.9082585601768908,0.4382549309311553,
434626,Parijat Paper Mills Ltd.,2011,7.64,2.68,,2.73,0,1,0,0,1.3029127521808397,1.0043016091968684,
434627,Parijat Paper Mills Ltd.,2012,8.86,1.09,,1.44,0,1,0,0,0.7371640659767197,0.36464311358790924,
434628,Parijat Paper Mills Ltd.,2013,9.43,1.4,,1.75,0,1,0,0,0.8754687373538999,0.5596157879354227,
434629,Parijat Paper Mills Ltd.,2014,10.3,2.56,,2.61,0,1,0,0,1.269760544863939,0.959350221334602,
434630,Parijat Paper Mills Ltd.,2015,11.02,3.67,,10.29,0,1,0,0,1.541159071680806,2.331172549845958,
434631,Parijat Paper Mills Ltd.,2016,10.93,2.86,,9.48,0,1,1,0,1.3506671834767394,2.2491843162669305,
434632,Parijat Paper Mills Ltd.,2017,12.21,4.53,,14.2,0,1,1,0,1.7101878155342434,2.653241964607215,
434633,Parijat Paper Mills Ltd.,2018,11.6,3.59,,13.34,0,1,1,0,1.5238800240724537,2.590767040487478,
434634,Parijat Paper Mills Ltd.,2019,14.89,8.46,,20.45,0,1,1,0,2.247072383063787,3.017982882488811,
434635,Parijat Paper Mills Ltd.,2020,15.85,10.21,,21.81,0,1,1,0,2.4168062370840686,3.0823685802135374,
434636,Parijat Paper Mills Ltd.,2021,15.97,7.37,,18.9,0,1,1,0,2.124653884501384,2.9391619220655967,
434637,Parijat Paper Mills Ltd.,2022,19.81,9.53,,19.13,0,1,1,0,2.354228326145884,2.9512577834521614,
434638,Parijat Paper Mills Ltd.,2023,20.37,8.2,,15.39,0,1,1,0,2.2192034840549946,2.733717947850788,
434639,Parijat Paper Mills Ltd.,2024,21.2,10.11,,16.97,0,1,1,0,2.4078456036515385,2.831447079246135,
436602,Pashupati Castings Ltd.,2007,1.57,0.43,,0.57,0,1,0,0,0.3576744442718159,-0.5621189181535413,
436603,Pashupati Castings Ltd.,2008,2.22,0.23,,0.37,0,1,0,0,0.20701416938432612,-0.9942522733438669,
436604,Pashupati Castings Ltd.,2009,2.33,0.02,,0.16,0,1,0,0,0.019802627296179712,-1.8325814637483102,
436605,Pashupati Castings Ltd.,2010,2.34,0.14,,0.28,0,1,0,0,0.1310282624064041,-1.2729656758128873,
436606,Pashupati Castings Ltd.,2011,2.34,0.04,,0.18,0,1,0,0,0.039220713153281295,-1.7147984280919266,
436607,Pashupati Castings Ltd.,2012,2.34,0.51,,0.65,0,1,0,0,0.412109650826833,-0.4307829160924542,
436608,Pashupati Castings Ltd.,2013,2.36,8.14,,8.28,0,1,0,0,2.2126603854660587,2.1138429683971682,
436609,Pashupati Castings Ltd.,2014,10.64,12.45,,12.59,0,1,0,0,2.598979106047848,2.532902848056256,
436610,Pashupati Castings Ltd.,2015,10.97,16.79,,17.45,0,1,0,0,2.8786365016777435,2.859339648648436,
436611,Pashupati Castings Ltd.,2016,12.12,2.79,,17.81,0,1,1,0,1.332366019094335,2.87976009730157,
436612,Pashupati Castings Ltd.,2017,12.43,21.31,,23.07,0,1,1,0,3.105035008444441,3.138533072185662,
436613,Pashupati Castings Ltd.,2018,12.59,17.17,,19.58,0,1,1,0,2.89977188240808,2.9745086371023644,
436614,Pashupati Castings Ltd.,2019,12.81,20.37,,20.85,0,1,1,0,3.0619880693310564,3.0373539482448106,
436615,Pashupati Castings Ltd.,2020,13.27,19.86,,20.3,0,1,1,0,3.0378334495726262,3.0106208860477417,
436616,Pashupati Castings Ltd.,2021,13.74,20.36,,24.01,0,1,1,0,3.061520014091994,3.178470410233162,
436617,Pashupati Castings Ltd.,2022,13.74,25.26,,25.97,0,1,1,0,3.26804686887465,3.256942025674657,
436618,Pashupati Castings Ltd.,2023,0.3,0.04,,1.01,0,1,1,0,0.039220713153281295,0.009950330853168092,
436764,Pashupati Seohung Ltd.,2009,,1.0,1.03,3.21,1,0,0,0,0.6931471805599453,1.1662709371419244,0.02955880224154443
436765,Pashupati Seohung Ltd.,2010,5.82,1.28,1.06,4.68,1,0,0,0,0.8241754429663494,1.5432981099295553,0.058268908123975824
436766,Pashupati Seohung Ltd.,2011,,1.39,2.75,5.41,1,0,0,0,0.8712933659434192,1.6882490928583902,1.0116009116784799
436767,Pashupati Seohung Ltd.,2012,,1.39,2.71,5.67,1,0,0,0,0.8712933659434192,1.7351891177396608,0.9969486348916096
436768,Pashupati Seohung Ltd.,2013,,1.69,2.69,5.8,1,0,0,0,0.9895411936137477,1.7578579175523736,0.9895411936137477
436769,Pashupati Seohung Ltd.,2014,,1.52,2.63,6.17,1,0,0,0,0.9242589015233319,1.8196988379172965,0.9669838461896731
436770,Pashupati Seohung Ltd.,2015,7.14,1.97,2.41,5.02,1,0,0,0,1.0885619528146082,1.6134299337036377,0.8796267475025636
436771,Pashupati Seohung Ltd.,2016,7.16,1.89,2.45,5.29,1,0,1,1,1.0612565021243408,1.665818245870208,0.8960880245566357
436772,Pashupati Seohung Ltd.,2017,7.22,4.54,0.31,5.61,1,0,1,1,1.7119945007591924,1.724550719534605,-1.171182981502945
436840,Passary Minerals Pvt. Ltd.,2005,6.45,10.24,0.42,10.66,1,0,0,0,2.419478844465545,2.3664984187376983,-0.8675005677047231
436841,Passary Minerals Pvt. Ltd.,2006,6.45,8.91,0.41,9.32,1,0,0,0,2.2935443483418965,2.2321626286975,-0.8915981192837836
436842,Passary Minerals Pvt. Ltd.,2007,6.45,8.81,0.41,9.22,1,0,0,0,2.2834022735772717,2.2213750375685026,-0.8915981192837836
436843,Passary Minerals Pvt. Ltd.,2008,6.45,8.5,0.04,8.54,1,0,0,0,2.2512917986064953,2.1447610078004784,-3.2188758248682006
436844,Passary Minerals Pvt. Ltd.,2009,6.49,7.5,,7.59,1,0,0,0,2.1400661634962708,2.0268315914075385,
436845,Passary Minerals Pvt. Ltd.,2010,6.56,6.63,,6.71,1,0,0,0,2.0320878452963655,1.9035989509835904,
436846,Passary Minerals Pvt. Ltd.,2011,6.68,6.26,0.03,6.29,1,0,0,0,1.9823798288367047,1.8389610707123492,-3.506557897319982
436847,Passary Minerals Pvt. Ltd.,2012,6.82,5.17,0.01,5.18,1,0,0,0,1.8196988379172965,1.6448050562713916,-4.605170185988091
436848,Passary Minerals Pvt. Ltd.,2013,7.31,4.43,,4.43,1,0,0,0,1.691939133945844,1.4883995840570443,
436849,Passary Minerals Pvt. Ltd.,2014,7.38,1.7,,2.23,1,0,0,0,0.9932517730102833,0.8020015854720274,
436850,Passary Minerals Pvt. Ltd.,2015,7.41,1.8,,2.39,1,0,0,0,1.0296194171811583,0.8712933659434193,
436851,Passary Minerals Pvt. Ltd.,2016,7.41,1.83,,2.42,1,0,1,1,1.0402767116551463,0.883767540168595,
436852,Passary Minerals Pvt. Ltd.,2017,7.41,1.21,,1.8,1,0,1,1,0.7929925155296614,0.5877866649021191,
436853,Passary Minerals Pvt. Ltd.,2018,7.54,0.75,,1.4,1,0,1,1,0.5596157879354227,0.3364722366212129,
436854,Passary Minerals Pvt. Ltd.,2019,7.68,1.19,,1.84,1,0,1,1,0.7839015438284094,0.6097655716208943,
436855,Passary Minerals Pvt. Ltd.,2020,8.16,1.74,,2.39,1,0,1,1,1.007957920399979,0.8712933659434193,
436856,Passary Minerals Pvt. Ltd.,2021,8.21,3.57,,4.17,1,0,1,1,1.5195132049061133,1.4279160358107101,
436857,Passary Minerals Pvt. Ltd.,2022,8.26,2.19,,2.31,1,0,1,1,1.1600209167967532,0.8372475245337022,
436858,Passary Minerals Pvt. Ltd.,2023,8.54,3.88,,4.09,1,0,1,1,1.5851452198650557,1.4085449700547104,
436859,Passary Minerals Pvt. Ltd.,2024,8.94,2.79,,2.82,1,0,1,1,1.332366019094335,1.0367368849500223,
438749,Pavan Cotton Products Pvt. Ltd.,2014,13.28,10.22,,13.64,0,1,0,0,2.4176979000945504,2.613006652415316,
438750,Pavan Cotton Products Pvt. Ltd.,2015,13.75,8.37,,11.58,0,1,0,0,2.2375130962503307,2.449279472144849,
438751,Pavan Cotton Products Pvt. Ltd.,2016,12.87,5.88,,8.95,0,1,1,0,1.9286186519452522,2.191653532286764,
438752,Pavan Cotton Products Pvt. Ltd.,2017,12.89,5.3,,8.62,0,1,1,0,1.840549633397487,2.1540850846756014,
438753,Pavan Cotton Products Pvt. Ltd.,2018,12.89,9.75,,12.68,0,1,1,0,2.3749057545736716,2.5400259490090797,
438754,Pavan Cotton Products Pvt. Ltd.,2019,12.89,9.2,,12.12,0,1,1,0,2.322387720290225,2.4948569806411682,
438755,Pavan Cotton Products Pvt. Ltd.,2020,11.69,8.62,,12.56,0,1,1,0,2.263844264677615,2.5305171610400525,
438756,Pavan Cotton Products Pvt. Ltd.,2021,11.66,8.81,,12.48,0,1,1,0,2.2834022735772717,2.5241273629412815,
438757,Pavan Cotton Products Pvt. Ltd.,2022,11.7,9.52,,11.98,0,1,1,0,2.3532782073095637,2.4832385926873033,
438758,Pavan Cotton Products Pvt. Ltd.,2023,11.71,8.13,,9.83,0,1,1,0,2.211565694606877,2.285438934159075,
438759,Pavan Cotton Products Pvt. Ltd.,2024,11.71,7.95,,9.98,0,1,1,0,2.191653532286764,2.300583090323373,
439383,Pearey Lall & Sons (E P) Pvt. Ltd.,2008,1.85,1.7,,2.19,1,0,0,0,0.9932517730102833,0.7839015438284094,
439384,Pearey Lall & Sons (E P) Pvt. Ltd.,2009,2.63,10.04,,11.27,1,0,0,0,2.401525040848949,2.422144328051685,
439386,Pearey Lall & Sons (E P) Pvt. Ltd.,2011,8.0,4.74,,29.18,1,0,0,0,1.747459210331475,3.3734835430946397,
439387,Pearey Lall & Sons (E P) Pvt. Ltd.,2012,7.5,27.04,,52.3,1,0,0,0,3.3336320621663895,3.9569963710708773,
439388,Pearey Lall & Sons (E P) Pvt. Ltd.,2013,7.65,7.08,,11.92,1,0,0,0,2.089391872533004,2.4782176616372036,
439389,Pearey Lall & Sons (E P) Pvt. Ltd.,2014,7.33,4.55,,11.04,1,0,0,0,1.713797927758343,2.401525040848949,
439390,Pearey Lall & Sons (E P) Pvt. Ltd.,2015,8.48,3.78,,20.21,1,0,0,0,1.5644405465033646,3.00617753141553,
439391,Pearey Lall & Sons (E P) Pvt. Ltd.,2016,8.4,2.64,,23.11,1,0,1,1,1.2919836816486494,3.1402654242862895,
439392,Pearey Lall & Sons (E P) Pvt. Ltd.,2017,2.57,2.69,,22.89,1,0,1,1,1.3056264580524357,3.1307001339644756,
439393,Pearey Lall & Sons (E P) Pvt. Ltd.,2018,1.53,1.36,,24.78,1,0,1,1,0.8586616190375187,3.2100368762009963,
439394,Pearey Lall & Sons (E P) Pvt. Ltd.,2019,1.64,0.9,,27.63,1,0,1,1,0.6418538861723948,3.318902138935325,
439395,Pearey Lall & Sons (E P) Pvt. Ltd.,2020,1.48,2.72,,27.5,1,0,1,1,1.3137236682850553,3.3141860046725258,
439396,Pearey Lall & Sons (E P) Pvt. Ltd.,2021,1.49,1.5,,22.36,1,0,1,1,0.9162907318741551,3.1072736482868986,
439397,Pearey Lall & Sons (E P) Pvt. Ltd.,2022,1.54,2.49,,27.8,1,0,1,1,1.2499017362143359,3.3250360206965914,
439398,Pearey Lall & Sons (E P) Pvt. Ltd.,2023,1.59,1.95,,29.34,1,0,1,1,1.0818051703517284,3.3789517727148355,
439399,Pearey Lall & Sons (E P) Pvt. Ltd.,2024,1.59,2.69,,33.65,1,0,1,1,1.3056264580524357,3.5160130560907366,
439580,Pearl Global Ltd. [Merged],2005,,5.94,,5.94,0,1,0,0,1.937301774518713,1.7817091333745536,
439581,Pearl Global Ltd. [Merged],2006,,4.72,,4.72,0,1,0,0,1.7439688053917064,1.5518087995974639,
439582,Pearl Global Ltd. [Merged],2007,,7.22,,7.79,0,1,0,0,2.1065702090680887,2.052840859882657,
439583,Pearl Global Ltd. [Merged],2008,,5.24,,5.24,0,1,0,0,1.8309801823813363,1.6563214983329508,
439584,Pearl Global Ltd. [Merged],2009,,10.2,2.0,12.2,0,1,0,0,2.4159137783010487,2.501435951739211,0.6931471805599453
